30,438.65000,433.65000,5.0000,-RPT,FM,VK2RCT 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCT 7 - Campbelltown,0
31,439.42500,434.42500,5.0000,-RPT,FM,VK2RCZ 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCZ 7 Lalor Lalor Park,0
32,438.65000,433.65000,5.0000,-RPT,FM,VK2RDC 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RDC 7 - Woy Woy,0
33,439.47500,434.47500,5.0000,-RPT,FM,VK2RGW 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGW 7 - Glenwood,0
34,438.55000,433.55000,5.0000,-RPT,FM,VK2RHC 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHC 7 - Hurstville,0
35,439.75000,434.75000,5.0000,-RPT,FM,VK2RHP 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHP 7 - Horsley Park,0
36,438.35000,432.95000,5.4000,-RPT,FM,VK2RHT 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHT 7 Chats Chatswood,0
37,438.42500,433.42500,5.0000,-RPT,FM,VK2RLE 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RLE 7 HCote Engadine,0
38,438.17500,433.17500,5.0000,-RPT,FM,VK2RMB 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMB 7 THills Terrey Hills,0
39,439.57500,434.57500,5.0000,-RPT,FM,VK2RMR 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMR 7 - Mt Riverview,0
40,439.85000,434.85000,5.0000,-RPT,FM,VK2RNG 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNG 7 Werri Werrington,0
41,439.97500,434.97500,5.0000,-RPT,FM,VK2RNS 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNS 7 Asqith Hornsby,0
42,439.92500,434.92500,5.0000,-RPT,FM,VK2RON 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RON 7 - Artarmon,0
43,439.60000,434.60000,5.0000,-RPT,FM,VK2RRR 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RRR 7 Razor Razorback,0
