Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,DCS,DCS Polarity,Tx Power,Skip,Step,Attenuator,Clock Shift,Half Dev,Vibrator,Fav,SYDCBD,VK2Sth,VK2Nth,VK2West,WICEN,MELCBD,VK3,VK4SE,VK4,VK5-8,VK6,VK7,APRS,Test,BANK16,BANK17,BANK18,BANK19,BANK20,BANK21,C4FM,Marine Fav,Marine,Comment,User CTCSS,S-Meter Squelch,Bell,
11,146.8500,146.2500,0.600 MHz,MINUS,FM,VK2RMP 2 Maddns ,None,-,,,2.5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,VK2RMP 2 Maddns Maddens Plains,,,
12,438.7250,433.7250,5.000 MHz,MINUS,FM,VK2RMP 7 Maddns ,T Sql,123,,,2.5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,VK2RMP 7 Maddns Maddens Plains,,,
13,147.0500,147.6500,0.600 MHz,PLUS,FM,VK2RBM 2 Lawsn1 ,T Sql,123,,,2.5,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,VK2RBM 2 Lawsn1 Lawson,,,
14,438.3750,433.3750,5.000 MHz,MINUS,FM,VK2RBM 7 Lawsn1 ,T Sql,123,,,2.5,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,VK2RBM 7 Lawsn1 Lawson,,,
15,146.7250,146.1250,0.600 MHz,MINUS,FM,VK2RAG 2 Someb S,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RAG 2 Someb Somersby,,,
16,147.1250,147.7250,0.600 MHz,PLUS,FM,VK2RAGA2 Someb1 ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RAGA2 Someb1 Somersby,,,
17,147.0750,147.6750,0.600 MHz,PLUS,FM,VK2RCZ 2 Lalor L,T Sql,123,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RCZ 2 Lalor Lalor Park,,,
18,146.9250,146.3250,0.600 MHz,MINUS,FM,VK2RGR 2 NRyde N,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RGR 2 NRyde North Ryde,,,
19,146.8000,146.2000,0.600 MHz,MINUS,FM,VK2RLE 2 HCote E,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RLE 2 HCote Engadine,,,
20,146.8750,146.2750,0.600 MHz,MINUS,FM,VK2RMB 2 THills ,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RMB 2 THills Terrey Hills,,,
21,147.2500,147.8500,0.600 MHz,PLUS,FM,VK2RNS 2 Asqith ,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RNS 2 Asqith Asquith,,,
22,147.2750,147.8750,0.600 MHz,PLUS,FM,VK2RRR 2 Razor R,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RRR 2 Razor Razorback Range,,,
23,147.2250,147.8250,0.600 MHz,PLUS,FM,VK2RST 2 Lewshm ,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RST 2 Lewshm Lewisham,,,
24,147.1500,147.7500,0.600 MHz,PLUS,FM,VK2RWC 2 Chats1 ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RWC 2 Chats1 Chatswood,,,
25,147.1750,147.7750,0.600 MHz,PLUS,FM,VK2RWS 2 - porta,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RWS 2 - portable,,,
26,438.0750,433.0750,5.000 MHz,MINUS,FM,VK2RAG 7 Someb S,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RAG 7 Someb Somersby,,,
27,439.5250,434.5250,5.000 MHz,MINUS,FM,VK2RAGA7 Someb1 ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RAGA7 Someb1 Somersby,,,
28,439.7250,434.7250,5.000 MHz,MINUS,FM,VK2RAGB7 Someb2 ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RAGB7 Someb2 Somersby,,,
29,439.9500,434.9500,5.000 MHz,MINUS,FM,VK2RAGC7 Someb3 ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RAGC7 Someb3 Somersby,,,
30,438.6500,433.6500,5.000 MHz,MINUS,FM,VK2RCT 7 - Campb,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RCT 7 - Campbelltown,,,
31,439.4250,434.4250,5.000 MHz,MINUS,FM,VK2RCZ 7 Lalor L,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RCZ 7 Lalor Lalor Park,,,
32,438.6500,433.6500,5.000 MHz,MINUS,FM,VK2RDC 7 - Woy W,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RDC 7 - Woy Woy,,,
33,439.4750,434.4750,5.000 MHz,MINUS,FM,VK2RGW 7 - Glenw,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RGW 7 - Glenwood,,,
34,438.5500,433.5500,5.000 MHz,MINUS,FM,VK2RHC 7 - Hurst,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RHC 7 - Hurstville,,,
35,439.7500,434.7500,5.000 MHz,MINUS,FM,VK2RHP 7 - Horsl,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RHP 7 - Horsley Park,,,
36,438.3500,432.9500,5.400 MHz,MINUS,FM,VK2RHT 7 Chats C,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RHT 7 Chats Chatswood,,,
37,438.4250,433.4250,5.000 MHz,MINUS,FM,VK2RLE 7 HCote E,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RLE 7 HCote Engadine,,,
38,438.1750,433.1750,5.000 MHz,MINUS,FM,VK2RMB 7 THills ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RMB 7 THills Terrey Hills,,,
39,439.5750,434.5750,5.000 MHz,MINUS,FM,VK2RMR 7 - Mt Ri,T Sql,123,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RMR 7 - Mt Riverview,,,
40,439.8500,434.8500,5.000 MHz,MINUS,FM,VK2RNG 7 Werri W,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RNG 7 Werri Werrington,,,
41,439.9750,434.9750,5.000 MHz,MINUS,FM,VK2RNS 7 Asqith ,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RNS 7 Asqith Hornsby,,,
42,439.9250,434.9250,5.000 MHz,MINUS,FM,VK2RON 7 - Artar,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RON 7 - Artarmon,,,
43,439.6000,434.6000,5.000 MHz,MINUS,FM,VK2RRR 7 Razor R,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RRR 7 Razor Razorback,,,
44,438.4750,433.4750,5.000 MHz,MINUS,FM,VK2RRS 7 - Lewis,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RRS 7 - Lewisham,,,
45,438.1000,433.1000,5.000 MHz,MINUS,FM,VK2RRW 7 - North,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RRW 7 - North Ryde,,,
46,439.3250,434.3250,5.000 MHz,MINUS,FM,VK2RSV 7 - Sans ,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RSV 7 - Sans Souci,,,
47,439.7750,434.7750,5.000 MHz,MINUS,FM,VK2RSW 7 - Blaxl,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RSW 7 - Blaxland,,,
48,439.3000,434.3000,5.000 MHz,MINUS,FM,VK2RTG 7 - Kario,None,-,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RTG 7 - Kariong,,,
49,438.2750,432.8750,5.400 MHz,MINUS,FM,VK2RWS 7 - Berow,T Sql,91.5,,,2.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,VK2RWS 7 - Berowra North,,,
50,146.9250,146.3250,0.600 MHz,MINUS,FM,VK1RJB 2 Jervis ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK1RJB 2 Jervis Jervis Bay,,,
51,147.2500,147.8500,0.600 MHz,PLUS,FM,VK2RHH 2 Nimtbl ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RHH 2 Nimtbl Nimmitabel,,,
52,146.8250,146.2250,0.600 MHz,MINUS,FM,VK2RHR 2 HRange ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RHR 2 HRange High Range,,,
53,146.7000,146.1000,0.600 MHz,MINUS,FM,VK2RMU 2 NowraH ,T Sql,123,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RMU 2 NowraH Nowra Hill,,,
54,147.0750,147.6750,0.600 MHz,PLUS,FM,VK2RMW 2 Wandra ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RMW 2 Wandra Mt Wandera,,,
55,147.1000,147.7000,0.600 MHz,PLUS,FM,VK2RSH 2 SHigh S,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RSH 2 SHigh Southern Highlands,,,
56,146.6750,146.0750,0.600 MHz,MINUS,FM,VK2RUW 2 Nites1 ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RUW 2 Nites1 Knights Hill,,,
57,146.9750,146.3750,0.600 MHz,MINUS,FM,VK2RUWA2 Nites2 ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RUWA2 Nites2 Knights Hill,,,
58,146.8250,146.2250,0.600 MHz,MINUS,FM,VK2RWP 2 WolumP ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RWP 2 WolumP Wolumla Peak,,,
59,438.0250,433.0250,5.000 MHz,MINUS,FM,VK2RHR 7 HRange ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RHR 7 HRange High Range,,,
60,438.3000,433.3000,5.000 MHz,MINUS,FM,VK2RIW 7 - Kiama,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RIW 7 - Kiama,,,
61,438.1250,433.1250,5.000 MHz,MINUS,FM,VK2RMU 7 NowraH ,T Sql,123,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RMU 7 NowraH Nowra Hill,,,
62,439.3750,434.3750,5.000 MHz,MINUS,FM,VK2RSH 7 - Alpin,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RSH 7 - Alpine,,,
63,439.9000,434.9000,5.000 MHz,MINUS,FM,VK2RWP 7 WolumP ,None,-,,,2.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,VK2RWP 7 WolumP Wolumla Peak,,,
64,146.6250,146.0250,0.600 MHz,MINUS,FM,VK2RBB 2 Byron G,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RBB 2 Byron Goonengerry,,,
65,147.3500,147.9500,0.600 MHz,PLUS,FM,VK2RBO 2 Coorb C,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RBO 2 Coorb Cooranbong,,,
66,146.7500,146.1500,0.600 MHz,MINUS,FM,VK2RCB 2 FranLO ,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RCB 2 FranLO Francis Lookout,,,
67,146.8500,146.2500,0.600 MHz,MINUS,FM,VK2RCH 2 Bruxnr ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RCH 2 Bruxnr Mt Coramba,,,
68,147.0000,146.4000,0.600 MHz,MINUS,FM,VK2RCN 2 TelePt ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RCN 2 TelePt Telegraph Point,,,
69,146.6750,146.0750,0.600 MHz,MINUS,FM,VK2RCV 2 Graft G,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RCV 2 Graft Grafton,,,
70,146.6500,146.0500,0.600 MHz,MINUS,FM,VK2RDO 2 Dorrig ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RDO 2 Dorrig Dorrigo Plateau,,,
71,146.6750,146.0750,0.600 MHz,MINUS,FM,VK2REE 2 - Mt Ga,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2REE 2 - Mt Ganghat,,,
72,147.2500,147.8500,0.600 MHz,PLUS,FM,VK2REH 2 Woodbn ,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2REH 2 Woodbn Moonimba,,,
73,147.1000,147.7000,0.600 MHz,PLUS,FM,VK2RGL 2 CbTree ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RGL 2 CbTree Cabbage Tree Mtn,,,
74,147.2000,147.8000,0.600 MHz,PLUS,FM,VK2RGLA2 CbTree ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RGLA2 CbTree Cabbage Tree Mtn,,,
75,146.8750,146.2750,0.600 MHz,MINUS,FM,VK2RMY 2 YarahP ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RMY 2 YarahP Mt Yarrahapinni,,,
76,146.9000,146.3000,0.600 MHz,MINUS,FM,VK2RNC 2 SgarL M,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RNC 2 SgarL Mt Sugarloaf,,,
77,146.9750,146.3750,0.600 MHz,MINUS,FM,VK2RNCA2 SgarL1 ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RNCA2 SgarL1 Mt Sugarloaf,,,
78,146.7000,146.1000,0.600 MHz,MINUS,FM,VK2RPM 2 MdlBro ,T Sql,91.5,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RPM 2 MdlBro Middle Brother,,,
79,146.8000,146.2000,0.600 MHz,MINUS,FM,VK2RSC 2 Lismor ,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RSC 2 Lismor Parrots Nest,,,
80,147.1250,147.7250,0.600 MHz,PLUS,FM,VK2RSR 2 Scadns ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RSR 2 Scadns Scaddens Ridge,,,
81,147.3250,147.9250,0.600 MHz,PLUS,FM,VK2RTS 2 Lawsn2 ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RTS 2 Lawsn2 Lawson,,,
82,146.7750,146.1750,0.600 MHz,MINUS,FM,VK2RTZ 2 SugarL ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RTZ 2 SugarL Mt Sugarloaf,,,
83,147.1500,147.7500,0.600 MHz,PLUS,FM,VK2RWH 2 Nwcsle ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RWH 2 Nwcsle Newcastle,,,
84,147.1500,147.7500,0.600 MHz,PLUS,FM,VK2RWK 2 KurraJ ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RWK 2 KurraJ Kurrajong Heights,,,
85,147.0750,147.6750,0.600 MHz,PLUS,FM,VK2RWR 2 Moona M,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RWR 2 Moona Moona Trig,,,
86,439.2750,434.2750,5.000 MHz,MINUS,FM,VK2RAI 7 - Boora,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RAI 7 - Booral,,,
87,438.4250,433.4250,5.000 MHz,MINUS,FM,VK2RCN 7 TelePt ,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RCN 7 TelePt Telegraph Point,,,
88,438.3250,433.3250,5.000 MHz,MINUS,FM,VK2REE 7 - Mt Ga,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2REE 7 - Mt Ganghat,,,
89,438.1250,433.1250,5.000 MHz,MINUS,FM,VK2RHK 7 - Wyee,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RHK 7 - Wyee,,,
90,438.1250,433.1250,5.000 MHz,MINUS,FM,VK2RMG 7 - Bruxn,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RMG 7 - Bruxner Park,,,
91,438.0750,433.0750,5.000 MHz,MINUS,FM,VK2RMY 7 YarahP ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RMY 7 YarahP Mt Yarrahapinni,,,
92,438.0250,433.0250,5.000 MHz,MINUS,FM,VK2RNC 7 SgarL M,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RNC 7 SgarL Mt Sugarloaf,,,
93,438.6750,433.6750,5.000 MHz,MINUS,FM,VK2RNCA7 SgarL1 ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RNCA7 SgarL1 Mt Sugarloaf,,,
94,439.7000,434.7000,5.000 MHz,MINUS,FM,VK2ROJ 7 - Bolwa,T Sql,91.5,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2ROJ 7 - Bolwarra Heights,,,
95,438.6750,433.6750,5.000 MHz,MINUS,FM,VK2RPL 7 Nardi M,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RPL 7 Nardi Mt Nardi,,,
96,438.5250,433.5250,5.000 MHz,MINUS,FM,VK2RPM 7 MdlBro ,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RPM 7 MdlBro Middle Brother,,,
97,439.9500,434.9500,5.000 MHz,MINUS,FM,VK2RSC 7 Lismor ,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RSC 7 Lismor Parrots Nest,,,
98,438.6250,433.6250,5.000 MHz,MINUS,FM,VK2RUM 7 - Merew,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RUM 7 - Merewether,,,
99,439.6250,434.6250,5.000 MHz,MINUS,FM,VK2RWH 7 Nwcsle ,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RWH 7 Nwcsle Newcastle,,,
100,439.8250,434.8250,5.000 MHz,MINUS,FM,VK2RWK 7 KurraJ ,T Sql,91.5,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,VK2RWK 7 KurraJ Kurrajong,,,
101,146.6750,146.0750,0.600 MHz,MINUS,DV,VK2REE 4 - Mt Ga,T Sql,123,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,VK2REE 4 - Mt Ganghat,,,
102,438.3250,433.3250,5.000 MHz,MINUS,DV,VK2REEA4 - Mt Ga,None,-,,,2.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,VK2REEA4 - Mt Ganghat,,,
103,146.9000,146.3000,0.600 MHz,MINUS,FM,VK1RAC 2 Tidbin ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK1RAC 2 Tidbin Tidbinbilla,,,
104,147.1750,147.7750,0.600 MHz,PLUS,FM,VK1RBH 2 BullsH ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK1RBH 2 BullsH Bulls Head,,,
105,146.7250,146.1250,0.600 MHz,MINUS,FM,VK1RBM 2 Issacs ,T Sql,91.5,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK1RBM 2 Issacs Isaacs Ridge,,,
106,146.9500,146.3500,0.600 MHz,MINUS,FM,VK1RGI 2 Ginini ,T Sql,91.5,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK1RGI 2 Ginini Mt Ginini,,,
107,146.7250,146.1250,0.600 MHz,MINUS,FM,VK2RAD 2 SHill S,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RAD 2 SHill South Hill,,,
108,146.7000,146.1000,0.600 MHz,MINUS,FM,VK2RAO 2 Cbolas ,T Sql,91.5,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RAO 2 Cbolas Mt Canobolas,,,
109,147.2750,147.8750,0.600 MHz,PLUS,FM,VK2RAP 2 AcacPl ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RAP 2 AcacPl Acacia Plateau,,,
110,147.2250,147.8250,0.600 MHz,PLUS,FM,VK2RAY 2 Albury ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RAY 2 Albury Albury,,,
111,146.7750,146.1750,0.600 MHz,MINUS,FM,VK2RBE 2 Bethun ,T Sql,91.5,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RBE 2 Bethun Mt Bethungra,,,
112,147.0000,146.4000,0.600 MHz,MINUS,FM,VK2RBH 2 Darlng ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RBH 2 Darlng Mt Darling,,,
113,146.7750,146.1750,0.600 MHz,MINUS,FM,VK2RBK 2 NomTop ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RBK 2 NomTop Noumea Tops,,,
114,146.7250,146.1250,0.600 MHz,MINUS,FM,VK2RBL 2 Balran ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RBL 2 Balran Balranald,,,
115,146.7750,146.1750,0.600 MHz,MINUS,FM,VK2RBR 2 Tabulm ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RBR 2 Tabulm Tabulam,,,
116,146.8000,146.2000,0.600 MHz,MINUS,FM,VK2RCC 2 NeedlMn,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RCC 2 NeedlMn Needle Mtn,,,
117,146.7250,146.1250,0.600 MHz,MINUS,FM,VK2RCD 2 BurroH ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RCD 2 BurroH Burroway Hill,,,
118,147.2000,147.8000,0.600 MHz,PLUS,FM,VK2RCW 2 Lindsy ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RCW 2 Lindsy Mt Lindsay,,,
119,146.6500,146.0500,0.600 MHz,MINUS,FM,VK2RDX 2 Bindo M,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RDX 2 Bindo Mt Bindo,,,
120,146.8250,146.2250,0.600 MHz,MINUS,FM,VK2RGA 2 Galore ,T Sql,91.5,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RGA 2 Galore Mt Galore,,,
121,146.8500,146.2500,0.600 MHz,MINUS,FM,VK2RGF 2 SqrNob ,T Sql,91.5,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RGF 2 SqrNob Mt Square Knob,,,
122,146.6250,146.0250,0.600 MHz,MINUS,FM,VK2RGN 2 MtGray ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RGN 2 MtGray Mt Gray,,,
123,146.6750,146.0750,0.600 MHz,MINUS,FM,VK2RLH 2 SBark S,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RLH 2 SBark Stringybark Hill,,,
124,146.8750,146.2750,0.600 MHz,MINUS,FM,VK2RLJ 2 Prishr ,None,-,,,2.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,VK2RLJ 2 Prishr Back Perisher Mtn,,,
